2019;1;0;5.602
2019;1;1;5.361
2019;1;2;5.493
2019;1;3;5.61
2019;1;4;5.712
2019;1;5;5.628
2019;1;6;5.705
2019;1;7;6.667
2019;1;8;6.179
2019;1;9;6.357
2019;1;10;6.287
2019;1;11;6.156
2019;1;12;7.07
2019;1;13;5.653
2019;1;14;5.671
2019;1;15;6.28
2019;1;16;5.766
2019;1;17;6.461
2019;1;18;6.228
2019;1;19;5.856
2019;1;20;6.919
2019;1;21;6.543
2019;1;22;6.836
2019;1;23;7.39
2019;1;24;5.869
2019;1;25;5.659
2019;1;26;7.13
2019;1;27;5.949
2019;1;28;6.177
2019;1;29;6.733
2019;1;30;6.375
2019;1;31;6.262
2019;1;32;6.849
2019;1;33;5.808
2019;1;34;6.492
2019;1;35;6.868
2019;1;36;6.724
2019;1;37;7.2
2019;1;38;6.569
2019;1;39;6.019
2019;1;40;6.259
2019;1;41;6.902
2019;1;42;6.409
2019;1;43;7.36
2019;1;44;6.104
2019;1;45;6.047
2019;1;46;6.107
2019;1;47;5.624
2019;1;48;5.735
2019;1;49;5.875
2019;1;50;5.457
2019;1;51;5.849
2019;1;52;6.52
2019;1;53;6.615
2019;1;54;7.19
2019;1;55;6.38
2019;1;56;5.944
2019;1;57;6.532
2019;1;58;5.847
2019;1;59;5.544
2019;1;60;5.548
2019;1;61;6.311
2019;1;62;6.083
2019;1;63;6.612
2019;1;64;6.858
2019;1;65;6.314
2019;1;66;5.949
2019;1;67;6.955
2019;1;68;7.17
2019;1;69;6.03
2019;1;70;6.35
2019;1;71;6.251
2019;1;72;5.725
2019;1;73;7.01
2019;1;74;6.723
2019;1;75;7.2
2019;1;76;6.195
2019;1;77;6.563
2019;1;78;7.1
2019;1;79;6.626
2019;1;80;6.149
2019;1;81;5.968
2019;1;82;6.109
2019;1;83;7.07
2019;1;84;5.426
2019;1;85;6.398
2019;1;86;7
2019;1;87;6.876
2019;1;88;6.154
2019;1;89;5.671
2019;1;90;5.557
2019;1;91;6.024
2019;1;92;6.741
2019;1;93;6.667
2019;1;94;5.909
2019;1;95;5.743
2019;1;96;6.114
2019;1;97;6.073
2019;1;98;6.254
2019;1;99;6.394
2019;1;100;6.362
2019;1;101;6.535
2019;1;102;6.251
2019;1;103;6.439
2019;1;104;6.698
2019;1;105;6.925
2019;1;106;6.597
2019;1;107;6.388
2019;1;108;5.805
2019;1;109;5.733
2019;1;110;5.852
2019;1;111;5.787
2019;1;112;6.62
2019;1;113;6.154
2019;1;114;5.645
2019;1;115;5.906
2019;1;116;6.442
2019;1;117;6.669
2019;1;118;6.045
2019;1;119;5.952
2019;1;120;6.084
2019;1;121;5.726
2019;1;122;5.86
2019;1;123;5.971
2019;1;124;5.429
2019;1;125;5.651
2019;1;126;5.878
2019;1;127;5.434
2019;1;128;5.383
2019;1;129;5.446
2019;1;130;5.735
2019;1;131;5.882
2019;1;132;5.753
2019;1;133;5.754
2019;1;134;6.074
2019;1;135;6.176
2019;1;136;5.792
2019;1;137;5.937
2019;1;138;6.177
2019;1;139;6.399
2019;1;140;5.831
2019;1;141;5.81
2019;1;142;5.891
2019;1;143;6.296
2019;1;144;5.839
2019;1;145;5.722
2019;1;146;6.213
2019;1;147;5.934
2019;1;148;5.513
2019;1;149;6.15
2019;1;150;6.114
2019;1;151;5.753
2019;1;152;5.942
2019;1;153;7.15
2019;1;154;5.919
2019;1;155;5.973
2019;1;156;6.256
2019;1;157;6.143
2019;1;158;6.819
2019;1;159;6.726
2019;1;160;5.806
2019;1;161;5.823
2019;1;162;5.651
2019;1;163;5.692
2019;1;164;5.834
2019;1;165;6.889
2019;1;166;6.597
2019;1;167;5.888
2019;1;168;6.001
2019;1;169;6.063
2019;1;170;6.411
2019;1;171;5.885
2019;1;172;6.167
2019;1;173;6.203
2019;1;174;6.032
2019;1;175;6.032
2019;1;176;6.246
2019;1;177;6.195
2019;1;178;5.646
2019;1;179;6.437
2019;1;180;6.551
2019;1;181;5.991
2019;1;182;6.115
2019;1;183;5.72
2019;1;184;6.3
2019;1;185;5.726
2019;1;186;6.466
2019;1;187;5.73
2019;1;188;6.595
2019;1;189;6.638
2019;1;190;5.953
2019;1;191;5.481
2019;1;192;6.653
2019;1;193;6.138
2019;1;194;6.533
2019;1;195;6.079
2019;1;196;5.918
2019;1;197;5.958
2019;1;198;5.983
2019;1;199;6.473
2019;1;200;5.873
2019;1;201;6.334
2019;1;202;6.287
2019;1;203;5.904
2019;1;204;5.918
2019;1;205;6.305
2019;1;206;5.648
2019;1;207;6.087
2019;1;208;6.079
2019;1;209;6.189
2019;1;210;5.787
2019;1;211;6.076
2019;1;212;6.638
2019;1;213;6.628
2019;1;214;6.158
2019;1;215;6.189
2019;1;216;6.391
2019;1;217;6.439
2019;1;218;6.029
2019;1;219;5.882
2019;1;220;5.893
2019;1;221;6.256
2019;1;222;5.859
2019;1;223;6.153
2019;1;224;7.17
2019;1;225;6.59
2019;1;226;6.019
2019;1;227;5.869
2019;1;228;6.017
2019;1;229;5.766
2019;1;230;5.731
2019;1;231;5.841
2019;1;232;5.924
2019;1;233;6.357
2019;1;234;5.921
2019;1;235;6.079
2019;1;236;6.228
2019;1;237;5.939
2019;1;238;6.435
2019;1;239;5.762
2019;1;240;6.471
2019;1;241;6.097
2019;1;242;6.355
2019;1;243;5.927
2019;1;244;5.432
2019;1;245;6.007
2019;1;246;5.803
2019;1;247;6.388
2019;1;248;6.074
2019;1;249;6.097
2019;1;250;6.012
2019;1;251;6.22
2019;1;252;5.836
2019;1;253;6.821
2019;1;254;7.9
2019;1;255;7.35
2019;1;256;6.408
2019;1;257;6.339
2019;1;258;6.216
2019;1;259;6.007
2019;1;260;6.132
2019;1;261;6.285
2019;1;262;6.128
2019;1;263;5.957
2019;1;264;6.128
2019;1;265;5.839
2019;1;266;6.115
2019;1;267;6.252
2019;1;268;5.9
2019;1;269;7.11
2019;1;270;6.375
2019;1;271;6.398
2019;1;272;6.208
2019;1;273;6.187
2019;1;274;6.537
2019;1;275;5.813
2019;1;276;5.852
2019;1;277;7.3
2019;1;278;6.169
2019;1;279;6.545
2019;1;280;6.125
2019;1;281;8.62
2019;1;282;6.037
2019;1;283;5.967
2019;1;284;6.604
2019;1;285;6.073
2019;1;286;6.05
2019;1;287;5.865
2019;1;288;5.847
2019;1;289;6.172
2019;1;290;6.442
2019;1;291;5.642
2019;1;292;6.097
2019;1;293;6.109
2019;1;294;5.798
2019;1;295;5.905
2019;1;296;5.967
2019;1;297;5.767
2019;1;298;5.682
2019;1;299;5.981
2019;1;300;5.893
2019;1;301;5.849
2019;1;302;6.483
2019;1;303;6.073
2019;1;304;5.86
2019;1;305;5.913
2019;1;306;5.94
2019;1;307;6.28
2019;1;308;6.499
2019;1;309;6.839
2019;1;310;7.06
2019;1;311;6.502
2019;1;312;5.878
2019;1;313;5.962
2019;1;314;6.461
2019;1;315;6.251
2019;1;316;5.945
2019;1;317;5.97
2019;1;318;6.065
2019;1;319;6.192
2019;1;320;6.488
2019;1;321;6.017
2019;1;322;5.864
2019;1;323;5.544
2019;1;324;5.813
2019;1;325;5.934
2019;1;326;6.048
2019;1;327;5.844
2019;1;328;5.954
2019;1;329;5.758
2019;1;330;5.772
2019;1;331;6.083
2019;1;332;6.236
2019;1;333;5.805
2019;1;334;5.842
2019;1;335;6.262
2019;1;336;6.528
2019;1;337;6.334
2019;1;338;5.967
2019;1;339;5.656
2019;1;340;6.102
2019;1;341;6.256
2019;1;342;6.752
2019;1;343;6.372
2019;1;344;6.519
2019;1;345;6.466
2019;1;346;5.831
2019;1;347;6.488
2019;1;348;6.876
2019;1;349;6.528
2019;1;350;6.463
2019;1;351;6.43
2019;1;352;6.669
2019;1;353;5.772
2019;1;354;5.743
2019;1;355;6.058
2019;1;356;6.132
2019;1;357;6.909
2019;1;358;5.772
2019;1;359;5.891
2019;1;360;5.993
2019;1;361;6.7
2019;1;362;5.661
2019;1;363;5.854
2019;1;364;6.097
2019;1;365;6.084
2019;1;366;5.932
2019;1;367;5.875
2019;1;368;6.205
2019;1;369;6.261
2019;1;370;6.272
