2019;1;0;0.231
2019;1;1;0.272
2019;1;2;0.179
2019;1;3;0.171
2019;1;4;0.228
2019;1;5;0.274
2019;1;6;0.314
2019;1;7;0.354
2019;1;8;0.398
2019;1;9;0.562
2019;1;10;0.535
2019;1;11;0.568
2019;1;12;0.585
2019;1;13;0.533
2019;1;14;0.516
2019;1;15;0.507
2019;1;16;0.57
2019;1;17;0.538
2019;1;18;0.578
2019;1;19;0.568
2019;1;20;0.375
2019;1;21;0.247
2019;1;22;0.211
2019;1;23;0.08
2019;1;24;0.071
2019;1;25;0.253
2019;1;26;0.331
2019;1;27;0.316
2019;1;28;0.365
2019;1;29;0.257
2019;1;30;0.325
2019;1;31;0.08
2019;1;32;0.001
2019;1;33;0
2019;1;34;0
2019;1;35;0
2019;1;36;0.068
2019;1;37;0.218
2019;1;38;0.228
2019;1;39;0.164
2019;1;40;0.087
2019;1;41;0.179
2019;1;42;0.086
2019;1;43;0.014
2019;1;44;0
2019;1;45;0
2019;1;46;0
2019;1;47;0.028
2019;1;48;0.137
2019;1;49;0.204
2019;1;50;0.284
2019;1;51;0.34
2019;1;52;0.322
2019;1;53;0.406
2019;1;54;0.321
2019;1;55;0.301
2019;1;56;0.364
2019;1;57;0.477
2019;1;58;0.459
2019;1;59;0.527
2019;1;60;0.486
2019;1;61;0.449
2019;1;62;0.443
2019;1;63;0.447
2019;1;64;0.406
2019;1;65;0.364
2019;1;66;0.364
2019;1;67;0.304
2019;1;68;0.293
2019;1;69;0.348
2019;1;70;0.208
2019;1;71;0.201
2019;1;72;0
2019;1;73;0
2019;1;74;0
2019;1;75;0.017
2019;1;76;0.326
2019;1;77;0.647
2019;1;78;0.837
2019;1;79;0.852
2019;1;80;0.733
2019;1;81;0.657
2019;1;82;0.637
2019;1;83;0.547
2019;1;84;0.455
2019;1;85;0.356
2019;1;86;0.215
2019;1;87;0.073
2019;1;88;0.034
2019;1;89;0.048
2019;1;90;0.03
2019;1;91;0.001
2019;1;92;0
2019;1;93;0
2019;1;94;0
2019;1;95;0.063
2019;1;96;0.206
2019;1;97;0.253
2019;1;98;0.247
2019;1;99;0.292
2019;1;100;0.242
2019;1;101;0.199
2019;1;102;0.218
2019;1;103;0.217
2019;1;104;0.205
2019;1;105;0.223
2019;1;106;0.336
2019;1;107;0.278
2019;1;108;0.231
2019;1;109;0.325
2019;1;110;0.283
2019;1;111;0.346
2019;1;112;0.312
2019;1;113;0.262
2019;1;114;0.299
2019;1;115;0.219
2019;1;116;0.228
2019;1;117;0.211
2019;1;118;0.173
2019;1;119;0.156
2019;1;120;0.177
2019;1;121;0.263
2019;1;122;0.308
2019;1;123;0.36
2019;1;124;0.396
2019;1;125;0.339
2019;1;126;0.372
2019;1;127;0.44
2019;1;128;0.437
2019;1;129;0.562
2019;1;130;0.537
2019;1;131;0.625
2019;1;132;0.55
2019;1;133;0.554
2019;1;134;0.628
2019;1;135;0.562
2019;1;136;0.594
2019;1;137;0.575
2019;1;138;0.57
2019;1;139;0.563
2019;1;140;0.575
2019;1;141;0.545
2019;1;142;0.587
2019;1;143;0.403
2019;1;144;0.33
2019;1;145;0.289
2019;1;146;0.257
2019;1;147;0.25
2019;1;148;0.282
2019;1;149;0.359
2019;1;150;0.346
2019;1;151;0.376
2019;1;152;0.31
2019;1;153;0.386
2019;1;154;0.415
2019;1;155;0.326
2019;1;156;0.514
2019;1;157;0.585
2019;1;158;0.509
2019;1;159;0.385
2019;1;160;0.38
2019;1;161;0.392
2019;1;162;0.351
2019;1;163;0.371
2019;1;164;0.284
2019;1;165;0.387
2019;1;166;0.186
2019;1;167;0.196
2019;1;168;0.097
2019;1;169;0.156
2019;1;170;0.092
2019;1;171;0
2019;1;172;0
2019;1;173;0
2019;1;174;0
2019;1;175;0
2019;1;176;0
2019;1;177;0
2019;1;178;0
2019;1;179;0
2019;1;180;0
2019;1;181;0.132
2019;1;182;0.108
2019;1;183;0.141
2019;1;184;0.134
2019;1;185;0.169
2019;1;186;0.244
2019;1;187;0.356
2019;1;188;0.338
2019;1;189;0.353
2019;1;190;0.402
2019;1;191;0.511
2019;1;192;0.476
2019;1;193;0.448
2019;1;194;0.532
2019;1;195;0.532
2019;1;196;0.529
2019;1;197;0.572
2019;1;198;0.583
2019;1;199;0.581
2019;1;200;0.563
2019;1;201;0.573
2019;1;202;0.638
2019;1;203;0.72
2019;1;204;0.812
2019;1;205;0.735
2019;1;206;0.678
2019;1;207;0.452
2019;1;208;0.347
2019;1;209;0.473
2019;1;210;0.488
2019;1;211;0.542
2019;1;212;0.512
2019;1;213;0.528
2019;1;214;0.507
